,id,created_at,updated_at,latitude,longitude,address,code,start_time,end_time,name,type,capacity,province_code,district_code,commune_code
1651,1651,,,16.3350690891934,107.746220570688," Thôn Vinh Sơn, Xã Lộc Sơn, Phú Lộc, Thừa Thiên Huế",537230,43200.0,86400.0,"Bưu điện Phú Lộc, La Sơn",GD3,100000000.0,53,5371,53723
1652,1652,,,16.27155847,107.9909661," Thôn Trung Kiền, Xã Lộc Tiến, Phú Lộc, Thừa Thiên Huế",537340,0.0,43200.0,"Bưu điện Phú Lộc, Thừa Lưu",GD3,100000000.0,53,5371,53734
1653,1653,,,16.2330859753271,108.08366914705," đường Lạc Long Quân, Thị trấn Lăng Cô, Phú Lộc, Thừa Thiên Huế",537360,43200.0,86400.0,"Bưu điện Phú Lộc, Lăng Cô",GD3,100000000.0,53,5371,53736
1654,1654,,,16.07092521,108.2241296,"Số 75, đường Trần Phú, Phường Hải Châu 1, Hải Châu, đà Nẵng",550900,0.0,43200.0,"Bưu điện đà Nẵng 1, Hệ 1 đà Nẵng",GD3,100000000.0,55,5510,55100
1655,1655,,,16.07131417,108.22428618,"Số 2A, đường Lý Thường Kiệt, Phường Thạch Thang, Hải Châu, đà Nẵng",550901,43200.0,86400.0,"T26, [TW] T26",GD3,100000000.0,55,5510,55129
1656,1656,,,16.07131417,108.22428618,"Số 2A, đường Lý Thường Kiệt, Phường Thạch Thang, Hải Châu, đà Nẵng",550902,0.0,43200.0,"T26, [TW] T26",GD3,100000000.0,55,5510,55129
1657,1657,,,16.01932,108.2109,"Số 868, đường Nguyễn Hữu Thọ, Phường Khuê Trung, Cẩm Lệ, đà Nẵng",550916,0.0,43200.0,"eMS đà Nẵng, đà Nẵng eMS QT",GD3,100000000.0,55,5574,55740
1658,1658,,,16.0788769,108.2176005,"Số 2, đường Nguyễn Chí Thanh, Phường Thạch Thang, Hải Châu, đà Nẵng",550991,0.0,43200.0,"Trung tâm PHBC TW 3, PHBCTW đà Nẵng",GD3,100000000.0,55,5510,55129
1659,1659,,,16.0801405,108.2184679,"Số 1, Kiệt 47, đường Trần Quý Cáp, Phường Thạch Thang, Hải Châu, đà Nẵng",550992,0.0,43200.0,"Trung tâm Phân phối bán lẻ, PPBL đà Nẵng",GD3,100000000.0,55,5510,55129
1660,1660,,,16.07149193,108.2249744,"Số 64, đường Bạch đằng, Phường Hải Châu 1, Hải Châu, đà Nẵng",551020,43200.0,86400.0,"Bưu điện đà Nẵng 1, Sông Hàn",GD3,100000000.0,55,5510,55100
1661,1661,,,16.071173,108.2150571,"Số 76, đường Lê Duẩn, Phường Hải Châu 1, Hải Châu, đà Nẵng",551030,43200.0,86400.0,"Bưu điện đà Nẵng 1, Lê Duẩn",GD3,100000000.0,55,5510,55100
1662,1662,,,16.0617439,108.2147776,"Số 212, đường Hoàng Diệu, Phường Hải Châu 1, Hải Châu, đà Nẵng",551040,43200.0,86400.0,"Bưu điện đà Nẵng 1, Chợ Mới",GD3,100000000.0,55,5510,55100
1663,1663,,,16.06776282,108.2227496,"Số 45, đường yên Báy, Phường Hải Châu 1, Hải Châu, đà Nẵng",551050,43200.0,86400.0,"Bưu điện đà Nẵng 1, Hùng Vương",GD3,100000000.0,55,5510,55100
1664,1664,,,16.070951606967,108.224291557037,"Số 75, đường Trần Phú, Phường Hải Châu 1, Hải Châu, đà Nẵng",551100,43200.0,86400.0,"Bưu điện đà Nẵng 1, Trần Phú",GD3,100000000.0,55,5510,55100
1665,1665,,,16.07866112,108.21930208,"Số 40, đường Lê Lợi, Phường Thạch Thang, Hải Châu, đà Nẵng",551290,0.0,43200.0,"Bưu điện đà Nẵng 1, đống đa",GD3,100000000.0,55,5510,55129
1666,1666,,,16.07458145,108.2183816,"Số 96, đường Quang Trung, Phường Thạch Thang, Hải Châu, đà Nẵng",551300,43200.0,86400.0,"Bưu điện đà Nẵng 1, Quang Trung",GD3,100000000.0,55,5510,55129
1667,1667,,,16.0768133,108.2144142,"Số 1B, đường Lý Tự Trọng, Phường Thạch Thang, Hải Châu, đà Nẵng",551310,43200.0,86400.0,"Bưu điện đà Nẵng 1, Lý Tự Trọng",GD3,100000000.0,55,5510,55129
1668,1668,,,16.0742149,108.215183,"Số 93, đường Quang Trung, Phường Thạch Thang, Hải Châu, đà Nẵng",551397,43200.0,86400.0,"Công ty eMS, BC eMS KHL đà Nẵng 01",GD3,100000000.0,55,5510,55129
1669,1669,,,16.0825988,108.2182713,"Số 20, đường đống đa, Phường Thuận Phước, Hải Châu, đà Nẵng",551480,0.0,43200.0,"Bưu điện đà Nẵng 1, Thuận Phước",GD3,100000000.0,55,5510,55148
1670,1670,,,16.08725406,108.21617732,"Số 200, đường 3/2, Phường Thuận Phước, Hải Châu, đà Nẵng",551490,0.0,43200.0,"Bưu điện đà Nẵng 1, Thuận Phước 4",GD3,100000000.0,55,5510,55148
1671,1671,,,16.07769203,108.2119323,"Số 48, đường ông ích Khiêm, Phường Thanh Bình, Hải Châu, đà Nẵng",551580,43200.0,86400.0,"Bưu điện đà Nẵng 1, ông ích Khiêm",GD3,100000000.0,55,5510,55158
1672,1672,,,16.06774278,108.2176045,"Số 58, đường Ngô Gia Tự, Phường Hải Châu 2, Hải Châu, đà Nẵng",551780,0.0,43200.0,"Bưu điện đà Nẵng 1, Ngô Gia Tự",GD3,100000000.0,55,5510,55178
1673,1673,,,16.06795335,108.21413704," đường ông ích Khiêm, Phường Hải Châu 2, Hải Châu, đà Nẵng",551790,43200.0,86400.0,"Bưu điện đà Nẵng 1, TT Thương Nghiệp",GD3,100000000.0,55,5510,55178
1674,1674,,,16.061317,108.2202796,"Số 07, đường Lê đình Dương, Phường Bình Hiên, Hải Châu, đà Nẵng",551970,0.0,43200.0,"Bưu điện đà Nẵng 1, Lê đình Dương",GD3,100000000.0,55,5510,55197
1675,1675,,,16.05362334,108.21899964,"Số 213, đường Trưng Nữ Vương, Phường Hòa Thuận đông, Hải Châu, đà Nẵng",552070,0.0,43200.0,"Bưu điện đà Nẵng 1, Phan Chu Trinh",GD3,100000000.0,55,5510,55290
1676,1676,,,16.04536621,108.210036,"Số 171, đường Nguyễn Hữu Thọ, Phường Hoà̀ Thuận Tây, Hải Châu, đà Nẵng",552190,0.0,43200.0,"Bưu điện đà Nẵng 1, Nguyễn Hữu Thọ",GD3,100000000.0,55,5510,55219
1677,1677,,,16.05378036,108.2191696,"Số 213, đường Trưng Nữ Vương, Phường Hòa Thuận đông, Hải Châu, đà Nẵng",552200,43200.0,86400.0,"Bưu điện đà Nẵng 1, Trưng Nữ Vương",GD3,100000000.0,55,5510,55290
1678,1678,,,16.0564561,108.2060466," đường Nguyễn Tri Phương, Phường Hoà̀ Thuận Tây, Hải Châu, đà Nẵng",552270,0.0,43200.0,"eMS đà Nẵng, SB đà Nẵng (eMS)",GD3,100000000.0,55,5510,55219
1679,1679,,,16.03196555,108.213767,"Số 242, đường Xô Viết Nghệ Tĩnh, Phường Hoà Cường Nam, Hải Châu, đà Nẵng",552530,0.0,43200.0,"Bưu điện đà Nẵng 1, Hòa Cường Nam",GD3,100000000.0,55,5510,55245
1680,1680,,,16.0630475,108.2180442,"Số 60, đường Hoàng Văn Thụ, Phường Phước Ninh, Hải Châu, đà Nẵng",552864,0.0,43200.0,"eMS đà Nẵng, Giao dịch eMS Hải Châu 1",GD3,100000000.0,55,5510,55276
1681,1681,,,16.0662784,108.2183849,"Số 75, đường Trần Quốc Toản, Phường Phước Ninh, Hải Châu, đà Nẵng",552888,0.0,43200.0,"Bưu điện đà Nẵng 1, Trần Quốc Toản",GD3,100000000.0,55,5510,55276
1682,1682,,,16.04223163,108.2217076,"Số 305, đường Núi Thành, Phường Hòa Cường Bắc, Hải Châu, đà Nẵng",553000,0.0,43200.0,"Bưu điện đà Nẵng 1, Hòa Cường",GD3,100000000.0,55,5510,55300
1683,1683,,,16.0432323,108.2176144,"Số 302, đường 2/9, Phường Hòa Cường Bắc, Hải Châu, đà Nẵng",553060,43200.0,86400.0,"Bưu điện đà Nẵng 1, Hòa Cường Bắc",GD3,100000000.0,55,5510,55300
1684,1684,,,16.055743,108.2410851,"Số 191, đường Nguyễn Văn Thoại, Phường An Hải đông, Sơn Trà, đà Nẵng",553320,43200.0,86400.0,"Bưu điện đà Nẵng 3, An Hải đông",GD3,100000000.0,55,5533,55330
1685,1685,,,16.08686217,108.2405075,"Số 424, đường Ngô Quyền, Phường Mân Thái, Sơn Trà, đà Nẵng",553570,43200.0,86400.0,"Bưu điện đà Nẵng 3, Mân Thái",GD3,100000000.0,55,5533,55361
1686,1686,,,16.10141731,108.2477331,"Số 1, đường Ngô Quyền, Phường Thọ Quang, Sơn Trà, đà Nẵng",553690,43200.0,86400.0,"Bưu điện đà Nẵng 3, Thọ Quang",GD3,100000000.0,55,5533,55369
1687,1687,,,16.08687997,108.2404859,"Số 924, đường Ngô Quyền, Phường An Hải Tây, Sơn Trà, đà Nẵng",553920,0.0,43200.0,"Bưu điện đà Nẵng 3, Ngô Quyền",GD3,100000000.0,55,5533,55392
1688,1688,,,16.05431269,108.2332026,"Số 02A, đường Phan Huy Chú, Phường An Hải Tây, Sơn Trà, đà Nẵng",553950,43200.0,86400.0,"Bưu điện đà Nẵng 3, Trần Quang Diệu",GD3,100000000.0,55,5533,55392
1689,1689,,,16.06683849,108.2323823,"Số 924, đường Ngô Quyền, Phường An Hải Bắc, Sơn Trà, đà Nẵng",554101,0.0,43200.0,"Bưu điện đà Nẵng 3, KCN An đồn",GD3,100000000.0,55,5533,55346
1690,1690,,,16.0658055,108.1976636,"Số 192, đường điện Biên Phủ, Phường Chính Gián, Thanh Khê, đà Nẵng",554230,43200.0,86400.0,"TT Khai thác vận chuyển, điện Biên Phủ",GD3,100000000.0,55,5542,55420
1691,1691,,,16.07009395,108.2057512,"Số 264, đường Hải Phòng, Phường Tân Chính, Thanh Khê, đà Nẵng",554380,0.0,43200.0,"Bưu điện đà Nẵng 2, Tân Chính",GD3,100000000.0,55,5542,55438
1692,1692,,,16.0724186,108.2063393,"Số 55, đường Trần Cao Vân, Phường Tam Thuận, Thanh Khê, đà Nẵng",554610,43200.0,86400.0,"TT Khai thác vận chuyển, Trần Cao Vân",GD3,100000000.0,55,5542,55461
1693,1693,,,16.06613796,108.1892791,"Số 416, đường điện Biên Phủ, Phường Thanh Khê đông, Thanh Khê, đà Nẵng",554840,43200.0,86400.0,"Bưu điện đà Nẵng 2, Xuân Hòa",GD3,100000000.0,55,5542,55484
1694,1694,,,16.06613796,108.1892791,"Số 416, đường điện Biên Phủ, Phường Thanh Khê đông, Thanh Khê, đà Nẵng",554920,43200.0,86400.0,"Bưu điện đà Nẵng 2, KHL Thanh Khê",GD3,100000000.0,55,5542,55484
1695,1695,,,16.05073668,108.1828036,"Số 237, đường Trường Chinh, Phường An Khê, Thanh Khê, đà Nẵng",554960,0.0,43200.0,"Bưu điện đà Nẵng 2, An Khê",GD3,100000000.0,55,5542,55496
1696,1696,,,16.0724146,108.1677141,"Số 57, Tổ 60, Phường An Khê, Thanh Khê, đà Nẵng",554970,0.0,43200.0,"TT Khai thác vận chuyển, Ngã Ba Huế",GD3,100000000.0,55,5542,55496
1697,1697,,,16.0366494,108.1848932,"Số 443, đường Trường Chinh, Phường An Khê, Thanh Khê, đà Nẵng",554980,0.0,43200.0,"TT Khai thác vận chuyển, Tân An",GD3,100000000.0,55,5542,55496
1698,1698,,,16.05902502,108.2076408,"Số 377, đường Nguyễn Văn Linh, Phường Thạc Gián, Thanh Khê, đà Nẵng",555110,43200.0,86400.0,"Bưu điện đà Nẵng 2, Thanh Khê",GD3,100000000.0,55,5542,55511
1699,1699,,,16.0660169,108.2075727,"Số 12, đường Hàm Nghi, Phường Thạc Gián, Thanh Khê, đà Nẵng",555120,43200.0,86400.0,"TT Khai thác vận chuyển, Lê đình Lý",GD3,100000000.0,55,5542,55511
1700,1700,,,16.0577871,108.2090322,"Số 55, đường Lê đình Lý, Phường Thạc Gián, Thanh Khê, đà Nẵng",555171,0.0,43200.0,"eMS đà Nẵng, [eMS] Giao dịch CPN đà Nẵng 3",GD3,100000000.0,55,5542,55511
1701,1701,,,16.05902502,108.2076408,"Số 377, đường Nguyễn Văn Linh, Phường Thạc Gián, Thanh Khê, đà Nẵng",555172,43200.0,86400.0,"Trung tâm PHBC, PHBCTW_DLDN",GD3,100000000.0,55,5542,55511
1702,1702,,,16.0679049,108.2059278,"Số 377, đường Lê Duẩn, Phường Thạc Gián, Thanh Khê, đà Nẵng",555173,0.0,43200.0,"Trung tâm PHBC, PHBCTW Dài hạn DN",GD3,100000000.0,55,5542,55511
1703,1703,,,16.060237,108.2093228,"Số 216, đường Nguyễn Văn Linh, Phường Vĩnh Trung, Thanh Khê, đà Nẵng",555200,0.0,43200.0,"Bưu điện đà Nẵng 2, Nguyễn Văn Linh",GD3,100000000.0,55,5542,55520
1704,1704,,,16.07166247,108.2249142,"Số 66C, đường đỗ Quang, Phường Vĩnh Trung, Thanh Khê, đà Nẵng",555210,0.0,43200.0,"Bưu điện đà Nẵng 1, đỗ Quang",GD3,100000000.0,55,5542,55520
1705,1705,,,16.0668924,108.2096074," đường Hùng Vương, Phường Vĩnh Trung, Thanh Khê, đà Nẵng",555220,0.0,43200.0,"TT Khai thác vận chuyển, Vĩnh Trung",GD3,100000000.0,55,5542,55520
1706,1706,,,16.055011,108.207202,"Số 183, đường Nguyễn Tri Phương, Phường Vĩnh Trung, Thanh Khê, đà Nẵng",555240,0.0,43200.0,"TT Khai thác vận chuyển, Nguyễn Tri Phương",GD3,100000000.0,55,5542,55520
1707,1707,,,16.05999,108.2117,"Số 170, đường Nguyễn Văn Linh, Phường Vĩnh Trung, Thanh Khê, đà Nẵng",555286,43200.0,86400.0,"TT Khai thác vận chuyển, Chuyển Phát Nhanh",GD3,100000000.0,55,5542,55520
1708,1708,,,16.05974808,108.21140805,"Số 172A, đường Nguyễn Văn Linh, Phường Vĩnh Trung, Thanh Khê, đà Nẵng",555287,43200.0,86400.0,"Bưu điện đà Nẵng 1, Nguyễn Văn Linh 2",GD3,100000000.0,55,5542,55520
1709,1709,,,16.05980763,108.2117078,"Số 271, đường Nguyễn Văn Linh, Phường Vĩnh Trung, Thanh Khê, đà Nẵng",555333,0.0,43200.0,"Bưu điện đà Nẵng 2, TMđT đà Nẵng",GD3,100000000.0,55,5542,55520
1710,1710,,,16.07225388,108.1786403,"Số 98, đường Dũng Sĩ Thanh Khê, Phường Thanh Khê Tây, Thanh Khê, đà Nẵng",555500,0.0,43200.0,"Bưu điện đà Nẵng 2, Phú Lộc",GD3,100000000.0,55,5542,55550
1711,1711,,,16.0768918,108.1731985," đường Nguyễn Tất Thành, Phường Thanh Khê Tây, Thanh Khê, đà Nẵng",555510,0.0,43200.0,"TT Khai thác vận chuyển, Nguyễn Tất Thành",GD3,100000000.0,55,5542,55550
1712,1712,,,16.081898,108.144045," Khu công nghiệp Hòa Khánh, Phường Hoà Khánh Bắc, Liên Chiểu, đà Nẵng",555720,43200.0,86400.0,"Bưu điện đà Nẵng 2, KCN Hòa Khánh",GD3,100000000.0,55,5557,55570
1713,1713,,,16.0835267,108.1433841,"Số 306, đường Nguyễn Lương Bằng, Phường Hoà Khánh Bắc, Liên Chiểu, đà Nẵng",555740,0.0,43200.0,"Bưu điện đà Nẵng 2, Quang Thành",GD3,100000000.0,55,5557,55570
1714,1714,,,16.0731347,108.1470669,"Số 51, đường Nguyễn Lương Bằng, Phường Hoà Khánh Bắc, Liên Chiểu, đà Nẵng",555750,43200.0,86400.0,"Bưu điện đà Nẵng 2, Bách Khoa",GD3,100000000.0,55,5557,55570
1715,1715,,,16.07698327,108.1486161,"Số 138A, đường Nguyễn Lương Bằng, Phường Hoà Khánh Bắc, Liên Chiểu, đà Nẵng",555816,43200.0,86400.0,"Bưu điện đà Nẵng 2, Tiếp Thị 2",GD3,100000000.0,55,5557,55570
1716,1716,,,16.08336203,108.14499379," Khu công nghiệp Hòa Khánh, Phường Hoà Khánh Bắc, Liên Chiểu, đà Nẵng",555850,43200.0,86400.0,"Bưu điện đà Nẵng 2, KCN Hòa Khánh",GD3,100000000.0,55,5557,55570
1717,1717,,,16.081898,108.144045," Khu công nghiệp Hòa Khánh, Phường Hoà Khánh Bắc, Liên Chiểu, đà Nẵng",555888,43200.0,86400.0,"Vận chuyển kho vận Miền Trung, Bưu cục Logistics eMS đà Nẵng",GD3,100000000.0,55,5557,55570
1718,1718,,,16.0549284,108.1666223,"Số 28, đường Nguyễn Huy Tưởng, Phường Hoà Minh, Liên Chiểu, đà Nẵng",555940,0.0,43200.0,"Bưu điện đà Nẵng 2, Hòa Minh",GD3,100000000.0,55,5557,55594
1719,1719,,,16.05841549,108.1656951,"Số 390, đường Tôn đức Thắng, Phường Hoà Minh, Liên Chiểu, đà Nẵng",555950,43200.0,86400.0,"Bưu điện đà Nẵng 2, Hòa Mỹ",GD3,100000000.0,55,5557,55594
1720,1720,,,16.11173,108.129182,"Số 816, đường Nguyễn Lương Bằng, Phường Hoà Hiệp Nam, Liên Chiểu, đà Nẵng",556040,0.0,43200.0,"Bưu điện đà Nẵng 2, Hòa Hiệp",GD3,100000000.0,55,5557,55603
1721,1721,,,16.0958292,108.135787,"Số 524, đường Nguyễn Lương Bằng, Phường Hoà Hiệp Nam, Liên Chiểu, đà Nẵng",556060,0.0,43200.0,"Bưu điện đà Nẵng 2, Xuân Thiều",GD3,100000000.0,55,5557,55603
1722,1722,,,16.0613875,108.1568068,"Số 457, đường Tôn đức Thắng, Phường Hoà Khánh Nam, Liên Chiểu, đà Nẵng",556220,0.0,43200.0,"Bưu điện đà Nẵng 2, Chơn Tâm",GD3,100000000.0,55,5557,55622
1723,1723,,,16.1254823,108.1197904,"Số 27, đường Nguyễn Văn Cừ, Phường Hoà Hiệp Bắc, Liên Chiểu, đà Nẵng",556290,43200.0,86400.0,"Bưu điện đà Nẵng 2, Nam ô",GD3,100000000.0,55,5557,55628
1724,1724,,,16.114209,108.0886254,"đường Nguyễn Lương Bằng, Khu dân cư Suối Lương, Phường Hoà Hiệp Bắc, Liên Chiểu, đà Nẵng",556300,0.0,43200.0,"Bưu điện đà Nẵng 2, Suối Lương",GD3,100000000.0,55,5557,55628
1725,1725,,,16.060941,108.1594828,"Số 444, đường Tôn đức Thắng, Phường Hoà Khánh Nam, Liên Chiểu, đà Nẵng",556398,0.0,43200.0,"eMS đà Nẵng, eMS KHL Liên Chiểu",GD3,100000000.0,55,5557,55622
1726,1726,,,15.8777821,101.3700999," Tổ 1, Phường Hoà Thọ Tây, Cẩm Lệ, đà Nẵng",556420,0.0,43200.0,"Bưu điện đà Nẵng 4, Cẩm Hòa",GD3,100000000.0,55,5574,55752
1727,1727,,,16.0744015,108.1042443," Thôn An Ngãi đông, Xã Hoà Sơn, Hoà Vang, đà Nẵng",556500,43200.0,86400.0,"Bưu điện Hoà Vang, Hòa Sơn",GD3,100000000.0,55,5564,55650
1728,1728,,,16.0372904,108.0685252," Thôn An Lợi, Xã Hoà Ninh, Hoà Vang, đà Nẵng",556520,43200.0,86400.0,"Bưu điện Hoà Vang, Bà Nà",GD3,100000000.0,55,5564,55652
1729,1729,,,16.0372826,108.0685252," Thôn Thạch Nham đông, Xã Hoà Nhơn, Hoà Vang, đà Nẵng",556600,0.0,43200.0,"Bưu điện Hoà Vang, Cẩm Hòa",GD3,100000000.0,55,5564,55658
1730,1730,,,15.99791761,108.1380335," Thôn Túy Loan đông, Xã Hoà Phong, Hoà Vang, đà Nẵng",556630,43200.0,86400.0,"Bưu điện đà Nẵng 4, Túy Loan",GD3,100000000.0,55,5564,55663
1731,1731,,,15.96828,108.1593779," Thôn Lệ Sơn 1, Xã Hoà Tiến, Hoà Vang, đà Nẵng",556670,43200.0,86400.0,"Bưu điện Hoà Vang, Hòa Tiến",GD3,100000000.0,55,5564,55667
1732,1732,,,15.9692974,108.1685047," Thôn Cầu Mống, Xã Hoà Phước, Hoà Vang, đà Nẵng",556710,43200.0,86400.0,"Bưu điện Hoà Vang, Miếu Bông",GD3,100000000.0,55,5564,55671
1733,1733,,,16.00507763,108.2593053,"Số 676, đường Lê Văn Hiến, Phường Hoà Hải, Ngũ Hành Sơn, đà Nẵng",556810,0.0,43200.0,"Bưu điện đà Nẵng 3, Sơn Thủy",GD3,100000000.0,55,5568,55680
1734,1734,,,16.0124021,108.2501503,"Số 15, đường Ngũ Hành Sơn, Phường Bắc Mỹ An, Ngũ Hành Sơn, đà Nẵng",556900,43200.0,86400.0,"Bưu điện Ngũ Hành Sơn, An Thượng",GD3,100000000.0,55,5568,55690
1735,1735,,,16.03945161,108.2420602,"Số 376, đường Ngũ Hành Sơn, Phường Mỹ An, Ngũ Hành Sơn, đà Nẵng",556920,0.0,43200.0,"Bưu điện đà Nẵng 3, Ngũ Hành Sơn",GD3,100000000.0,55,5568,55690
1736,1736,,,16.0546179,108.2395049,"Số 110, đường Nguyễn Văn Thoại, Phường Bắc Mỹ An, Ngũ Hành Sơn, đà Nẵng",556940,0.0,43200.0,"Bưu điện Ngũ Hành Sơn, Nguyễn Văn Trỗi",GD3,100000000.0,55,5568,55690
1737,1737,,,16.0489763,108.2353044,"Số 138B, đường Ngũ Hành Sơn, Phường Mỹ An, Ngũ Hành Sơn, đà Nẵng",557080,43200.0,86400.0,"eMS đà Nẵng, Bưu cục eMS đà Nẵng 3",GD3,100000000.0,55,5568,55690
1738,1738,,,16.0354423,108.2416142,"Số 72, đường Lê Văn Hiến, Phường Khuê Mỹ, Ngũ Hành Sơn, đà Nẵng",557180,43200.0,86400.0,"Bưu điện Ngũ Hành Sơn, Kim đồng",GD3,100000000.0,55,5568,55718
1739,1739,,,16.01116557,108.2563956,"Số 528, đường Lê Văn Hiến, Phường Khuê Mỹ, Ngũ Hành Sơn, đà Nẵng",557280,43200.0,86400.0,"Bưu điện đà Nẵng 3, Khuê Mỹ",GD3,100000000.0,55,5568,55718
1740,1740,,,16.0069879,108.1550786," Tổ 13, Phường Hoà Thọ Tây, Cẩm Lệ, đà Nẵng",557520,43200.0,86400.0,"Bưu điện đà Nẵng 4, Hòa Cầm",GD3,100000000.0,55,5574,55752
1741,1741,,,16.01327491,108.1916987," đường Khu công nghiệp Hoà Cầm, Phường Hoà Thọ Tây, Cẩm Lệ, đà Nẵng",557558,43200.0,86400.0,"Bưu điện đà Nẵng 4, KCN Hòa Cầm",GD3,100000000.0,55,5574,55752
1742,1742,,,16.0169107,108.2037278,"Số 296A, đường Cách Mạng Tháng 8, Phường Hoà Thọ đông, Cẩm Lệ, đà Nẵng",557747,0.0,43200.0,"Bưu điện đà Nẵng 4, Tiếp Thị",GD3,100000000.0,55,5574,55756
1743,1743,,,16.01932,108.2109,"Số 868, đường Nguyễn Hữu Thọ, Phường Khuê Trung, Cẩm Lệ, đà Nẵng",557940,0.0,43200.0,"eMS đà Nẵng, [eMS] Giao dịch CPN đà Nẵng 2",GD3,100000000.0,55,5574,55740
1744,1744,,,16.0611984,108.1589204," đường Tôn đức Thắng, Phường Hoà Minh, Liên Chiểu, đà Nẵng",558032,43200.0,86400.0,"eMS đà Nẵng, eMS Bến xe xã hội đà Nẵng",GD3,100000000.0,55,5557,55594
1745,1745,,,16.0069879,108.1550786," Tổ 13, Phường Hoà Thọ Tây, Cẩm Lệ, đà Nẵng",558350,43200.0,86400.0,"Vận chuyển kho vận Miền Trung, uT VCKVMT",GD3,100000000.0,55,5574,55752
1746,1746,,,15.5583499,108.4817606,"Số 330, đường Huỳnh Thúc Kháng, Phường An Xuân, Tam Kỳ, Quảng Nam",561010,0.0,43200.0,"Bưu điện Tam Kỳ, Huỳnh Thúc Kháng",GD3,100000000.0,56,5610,56100
1747,1747,,,15.5669187,108.4891388,"Số 396, đường Phan Chu Trinh, Phường An Sơn, Tam Kỳ, Quảng Nam",561090,0.0,43200.0,"eMS đà Nẵng, Bưu cục KHL eMS Tam Kỳ",GD3,100000000.0,56,5610,56106
1748,1748,,,15.5669187,108.4891388,"Số 396, đường Phan Chu Trinh, Phường An Sơn, Tam Kỳ, Quảng Nam",561095,43200.0,86400.0,"eMS đà Nẵng, Bưu cục KHL eMS Tam Kỳ",GD3,100000000.0,56,5610,56106
1749,1749,,,15.56231838,108.49873134,"Khối phố Lê Hồng Phong, Phường Hoà Hương, Tam Kỳ, Quảng Nam",561100,0.0,43200.0,"Bưu điện Tam Kỳ, Phan Chu Trinh",GD3,100000000.0,56,5610,56110
1750,1750,,,15.60687279,108.53808116,"Thôn Thượng Thanh, Xã Tam Thanh, Tam Kỳ, Quảng Nam",561140,0.0,43200.0,"Bưu điện Tam Kỳ, Tam Thanh",GD3,100000000.0,56,5610,56114
1751,1751,,,15.61589767,108.472196,"Thôn Vĩnh Bình, Xã Tam Thăng, Tam Kỳ, Quảng Nam",561175,0.0,43200.0,"Bưu điện Tam Kỳ, KCN Tam Thăng",GD3,100000000.0,56,5610,56116
1752,1752,,,15.579089207795,108.474757429064,"Số 02, đường Phan Bội Châu, Phường Tân Thạnh, Tam Kỳ, Quảng Nam",561210,43200.0,86400.0,"Bưu điện Tam Kỳ, An Xuân",GD3,100000000.0,56,5610,56121
1753,1753,,,15.5788608,108.4719819,"Dãy nhà A, Khu dân cư Bưu điện, Phường Tân Thạnh, Tam Kỳ, Quảng Nam",561220,43200.0,86400.0,"Bưu điện Tam Kỳ, Bắc Hùng Vương",GD3,100000000.0,56,5610,56121
1754,1754,,,15.5786631388353,108.474975048882," đường Trần Phú, Phường Tân Thạnh, Tam Kỳ, Quảng Nam",561242,43200.0,86400.0,"Bưu điện Tam Kỳ, TMđT Tam Kỳ",GD3,100000000.0,56,5610,56121
1755,1755,,,15.57101724,108.47285405,"Số 159, đường Trương Nữ Vương, Phường Tân Thạnh, Tam Kỳ, Quảng Nam",561243,43200.0,86400.0,"Bưu điện Tam Kỳ, HCC TP Tam Kỳ",GD3,100000000.0,56,5610,56121
1756,1756,,,15.5749634227318,108.469428698349,"Số 159B, đường Trần Quý Cáp, Phường Tân Thạnh, Tam Kỳ, Quảng Nam",561250,0.0,43200.0,"Bưu điện Tam Kỳ, HCC Quảng Nam",GD3,100000000.0,56,5610,56121
1757,1757,,,15.5786884001683,108.474929758118,"Số 01, đường Trần Phú, Phường Tân Thạnh, Tam Kỳ, Quảng Nam",561280,43200.0,86400.0,"Bưu điện Tam Kỳ, KHL Tam Kỳ",GD3,100000000.0,56,5610,56121
1758,1758,,,15.57809387,108.47419938,"Số 01, đường Trần Phú, Phường Tân Thạnh, Tam Kỳ, Quảng Nam",561299,0.0,43200.0,"Bưu điện Tam Kỳ, Trung tâm Kinh doanh Dịch vụ - Tổng hợp",GD3,100000000.0,56,5610,56121
1759,1759,,,15.565746,108.474021,"Số 97, đường Nguyễn Duy Hiệu, Phường An Mỹ, Tam Kỳ, Quảng Nam",561350,43200.0,86400.0,"Bưu điện Tam Kỳ, An Mỹ",GD3,100000000.0,56,5610,56131
1760,1760,,,15.55839845,108.48452277,"Kiệt Khu Tt Xí Nghiệp May, đường Huỳnh Thúc Kháng, Phường An Xuân, Tam Kỳ, Quảng Nam",561450,43200.0,86400.0,"Bưu điện Tam Kỳ, Huỳnh Thúc Kháng",GD3,100000000.0,56,5610,56100
1761,1761,,,15.76156536,108.40364617,"Thôn 2 (làng Trà đóa 2), Xã Bình đào, Thăng Bình, Quảng Nam",561660,43200.0,86400.0,"Bưu điện Thăng Bình, Bình đào",GD3,100000000.0,56,5616,56166
1762,1762,,,15.63649191,108.43198624,"Thôn An Thành 2, Xã Bình An, Thăng Bình, Quảng Nam",561820,0.0,43200.0,"Bưu điện Thăng Bình, Quán Gò",GD3,100000000.0,56,5616,56182
